id_departement;libelle_de_commune;annee;population;hypermarche;supermarche;grande_surface_de_bricolage;superette;epicerie;boulangerie;boucherie_charcuterie;produits_surgeles;poissonnerie;librairie_papeterie_journaux;magasin_de_vetements;magasin_d_equipements_du_foyer;magasin_de_chaussures;magasin_d_electromenager_et_de_mat_audio_video;magasin_de_meubles;magasin_d_articles_de_sports_et_de_loisirs;magasin_de_revetements_murs_et_sols;droguerie_quincaillerie_bricolage;parfumerie;horlogerie_bijouterie;fleuriste;magasin_d_optique;station_service
91;Abbéville-la-Rivière;1995;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;1996;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;1997;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;1998;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;1999;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2000;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2001;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2002;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2003;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2004;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2005;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2006;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2007;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2008;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2009;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2010;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2011;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2012;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2013;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2014;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2015;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2016;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2017;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2018;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2019;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Abbéville-la-Rivière;2020;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;1995;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;1996;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;1997;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;1998;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;1999;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2000;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2001;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2002;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2003;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2004;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2005;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2006;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2007;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2008;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2009;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2010;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2011;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2012;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2013;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2014;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2015;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2016;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2017;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2018;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2019;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
95;Ableiges;2020;943;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
78;Ablis;1995;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;1996;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;1997;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;1998;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;1999;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2000;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2001;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2002;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2003;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2004;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2005;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2006;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2007;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2008;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2009;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2010;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2011;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2012;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2013;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2014;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2015;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2016;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2017;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2018;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2019;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
78;Ablis;2020;3287;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
94;Ablon-sur-Seine;1995;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;1996;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;1997;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;1998;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;1999;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2000;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2001;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2002;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2003;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2004;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2005;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2006;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2007;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2008;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2009;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2010;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2011;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2012;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2013;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2014;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2015;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2016;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2017;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2018;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2019;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
94;Ablon-sur-Seine;2020;5171;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
78;Achères;1995;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;1996;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;1997;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;1998;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;1999;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2000;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2001;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2002;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2003;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2004;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2005;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2006;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2007;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2008;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2009;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2010;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2011;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2012;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2013;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2014;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2015;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2016;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2017;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2018;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2019;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
78;Achères;2020;19626;1;3;2;0;3;11;4;1;1;3;14;3;4;1;1;0;0;2;1;0;4;5;1
77;Achères-la-Forêt;1995;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;1996;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;1997;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;1998;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;1999;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2000;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2001;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2002;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2003;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2004;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2005;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2006;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2007;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2008;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2009;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2010;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2011;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2012;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2013;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2014;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2015;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2016;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2017;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2018;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2019;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
77;Achères-la-Forêt;2020;1242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
78;Adainville;1995;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;1996;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;1997;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;1998;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;1999;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2000;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2001;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2002;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2003;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2004;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2005;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2006;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2007;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2008;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2009;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2010;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2011;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2012;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2013;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2014;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2015;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2016;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2017;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2018;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2019;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Adainville;2020;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;Aigremont;1995;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;1996;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;1997;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;1998;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;1999;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2000;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2001;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2002;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2003;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2004;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2005;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2006;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2007;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2008;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2009;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2010;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2011;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2012;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2013;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2014;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2015;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2016;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2017;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2018;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2019;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
78;Aigremont;2020;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
95;Aincourt;1995;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;1996;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;1997;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;1998;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;1999;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2000;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2001;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2002;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2003;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2004;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2005;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2006;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2007;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2008;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2009;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Aincourt;2010;972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
